Data from 1_mm_pl_30pc_Absorbance__1__17-00-31-746.txt Node

Date: Wed Mar 08 17:00:31 CET 2023
User: Ange
Spectrometer: FLMT08341
Trigger mode: 0
Integration Time (sec): 1.000000E-2
Scans to average: 400
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 3
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345.271	0.00701502
345.487	0.00196648
345.704	-0.00471975
345.921	-0.00340564
346.137	0.0143743
346.354	0.01308315
346.571	0.04203451
346.787	0.0050473
347.004	-0.0038941
347.22	0.02043285
347.437	0.08136354
347.653	0.31523176
347.87	-0.39931524
348.086	-0.65364402
348.303	-0.05463836
348.519	0.31729169
348.736	0.31522828
348.952	0.31782797
349.169	0.32795147
349.385	0.33718207
349.601	0.33888989
349.818	0.33545128
350.034	0.33618523
350.251	0.33451198
350.467	0.33926273
350.683	0.33155343
350.9	0.33418735
351.116	0.33110851
351.332	0.32772501
351.549	0.33652608
351.765	0.34740817
351.981	0.35218425
352.197	0.36473469
352.414	0.37793696
352.63	0.38433819
352.846	0.3959719
353.062	0.39069429
353.278	0.38407726
353.495	0.39273133
353.711	0.39419215
353.927	0.39831002
354.143	0.39949338
354.359	0.39518672
354.575	0.39406907
354.792	0.40347335
355.008	0.3939918
355.224	0.3890113
355.44	0.38350766
355.656	0.38117827
355.872	0.38750385
356.088	0.40877527
356.304	0.41348227
356.52	0.42149362
356.736	0.43049964
356.952	0.43838083
357.168	0.44619452
357.384	0.45212762
357.6	0.43829356
357.816	0.44209954
358.032	0.44952892
358.248	0.45755
358.464	0.45728779
358.679	0.45920102
358.895	0.45988648
359.111	0.47158936
359.327	0.46639037
359.543	0.46710875
359.759	0.47436903
359.974	0.47622686
360.19	0.47635785
360.406	0.47707591
360.622	0.4721902
360.838	0.47313724
361.053	0.47756026
361.269	0.47842031
361.485	0.48176463
361.701	0.48710577
361.916	0.48550357
362.132	0.49018211
362.348	0.49343004
362.563	0.49672051
362.779	0.49330156
362.995	0.49879382
363.21	0.50574125
363.426	0.50775051
363.641	0.50771494
363.857	0.51438253
364.073	0.5083891
364.288	0.50820087
364.504	0.51630832
364.719	0.51600465
364.935	0.52026663
365.15	0.52705822
365.366	0.53015341
365.581	0.54184199
365.797	0.5437483
366.012	0.53443581
366.228	0.53130916
366.443	0.53850317
366.658	0.53673876
366.874	0.5316721
367.089	0.53507535
367.305	0.53913678
367.52	0.54503236
367.735	0.54820304
367.951	0.54321146
368.166	0.54894583
368.381	0.562492
368.597	0.56083883
368.812	0.56754587
369.027	0.5721017
369.243	0.57755689
369.458	0.59288774
369.673	0.59443171
369.888	0.59174666
370.104	0.58984807
370.319	0.59200605
370.534	0.59144276
370.749	0.59232332
370.964	0.59257224
371.179	0.59325929
371.395	0.59029773
371.61	0.59563485
371.825	0.59024014
372.04	0.59298439
372.255	0.59144696
372.47	0.58526128
372.685	0.58050449
372.9	0.58334352
373.115	0.58040449
373.33	0.58700666
373.545	0.58829552
373.76	0.59287704
373.975	0.59539249
374.19	0.59905224
374.405	0.6040712
374.62	0.61480274
374.835	0.62017681
375.05	0.62317356
375.265	0.62393161
375.48	0.62956527
375.695	0.64011516
375.91	0.6370702
376.125	0.62867937
376.339	0.6210833
376.554	0.62206869
376.769	0.62460262
376.984	0.62356439
377.199	0.62603659
377.414	0.6276432
377.628	0.63824223
377.843	0.64538492
378.058	0.64844872
378.273	0.65644378
378.487	0.66038501
378.702	0.6607951
378.917	0.66555047
379.131	0.66150308
379.346	0.65528811
379.561	0.65432671
379.775	0.65134937
379.99	0.64760318
380.205	0.64177584
380.419	0.63649396
380.634	0.63259584
380.848	0.64247934
381.063	0.6434638
381.278	0.6480011
381.492	0.6465409
381.707	0.65529601
381.921	0.65885784
382.136	0.66906666
382.35	0.66610944
382.565	0.66585906
382.779	0.66686271
382.994	0.67193498
383.208	0.66742734
383.422	0.67545713
383.637	0.6753107
383.851	0.68158646
384.066	0.68680825
384.28	0.69077365
384.494	0.69403865
384.709	0.70031493
384.923	0.70128973
385.137	0.69732576
385.352	0.6961877
385.566	0.69847903
385.78	0.69687579
385.995	0.69557875
386.209	0.69371765
386.423	0.69700673
386.637	0.70302875
386.852	0.70069014
387.066	0.70119504
387.28	0.69962865
387.494	0.70677308
387.708	0.71139134
387.923	0.70905057
388.137	0.71279422
388.351	0.71903171
388.565	0.72386735
388.779	0.72832578
388.993	0.73480162
389.207	0.73684328
389.421	0.74187867
389.635	0.73867901
389.85	0.73806618
390.064	0.73831557
390.278	0.74137845
390.492	0.74131875
390.706	0.74372358
390.92	0.74423445
391.134	0.75109503
391.348	0.76089889
391.561	0.75904837
391.775	0.75673188
391.989	0.7517319
392.203	0.75418954
392.417	0.75710696
392.631	0.76232536
392.845	0.75732244
393.059	0.76504961
393.273	0.7666635
393.486	0.76500414
393.7	0.76108154
393.914	0.764166
394.128	0.7616029
394.342	0.76087887
394.555	0.75428087
394.769	0.75494972
394.983	0.76022696
395.197	0.76459354
395.41	0.76390197
395.624	0.76649916
395.838	0.76870257
396.051	0.77944339
396.265	0.77865204
396.479	0.78207992
396.692	0.7836338
396.906	0.78205607
397.12	0.78178791
397.333	0.78628801
397.547	0.78232557
397.76	0.78838257
397.974	0.78852495
398.187	0.78867297
398.401	0.7942329
398.614	0.79622278
398.828	0.79630315
399.041	0.79802928
399.255	0.79797772
399.468	0.79866855
399.682	0.80257116
399.895	0.80496193
400.109	0.80364509
400.322	0.80238534
400.536	0.79974549
400.749	0.80407752
400.962	0.80428113
401.176	0.80284348
401.389	0.80145526
401.602	0.79774317
401.816	0.79994892
402.029	0.80445572
402.242	0.80178314
402.456	0.80319915
402.669	0.80058961
402.882	0.7946633
403.095	0.80237438
403.309	0.80315954
403.522	0.80390099
403.735	0.80301953
403.948	0.80330087
404.161	0.81316232
404.375	0.81794474
404.588	0.8173356
404.801	0.81869636
405.014	0.81728247
405.227	0.82315489
405.44	0.82645303
405.653	0.82478941
405.866	0.82252171
406.079	0.82217874
406.293	0.82172708
406.506	0.82254964
406.719	0.82014288
406.932	0.81776487
407.145	0.81315568
407.358	0.82036503
407.571	0.81759912
407.784	0.81887067
407.996	0.82031237
408.209	0.81741673
408.422	0.81590291
408.635	0.81863846
408.848	0.81678764
409.061	0.81455982
409.274	0.81235161
409.487	0.81049768
409.7	0.8116781
409.912	0.81339584
410.125	0.81271639
410.338	0.81253521
410.551	0.81356801
410.764	0.81541761
410.976	0.81574845
411.189	0.81599403
411.402	0.81288521
411.615	0.81485997
411.827	0.81409467
412.04	0.81497732
412.253	0.81300492
412.465	0.8119628
412.678	0.81016773
412.891	0.81275676
413.103	0.8059647
413.316	0.80438531
413.529	0.80671934
413.741	0.80787004
413.954	0.80836218
414.166	0.80870276
414.379	0.80698253
414.591	0.81054976
414.804	0.80876362
415.016	0.80584533
415.229	0.80379016
415.441	0.8017889
415.654	0.80269207
415.866	0.80300308
416.079	0.80355713
416.291	0.80242842
416.504	0.80460061
416.716	0.80520838
416.928	0.80550167
417.141	0.80321633
417.353	0.80305184
417.566	0.79814785
417.778	0.79869816
417.99	0.79275036
418.203	0.78854671
418.415	0.78688626
418.627	0.78655631
418.839	0.78434799
419.052	0.78778715
419.264	0.78620282
419.476	0.78740129
419.688	0.78831485
419.901	0.78721209
420.113	0.78502367
420.325	0.78330194
420.537	0.77880654
420.749	0.77900851
420.961	0.77869275
421.174	0.77642543
421.386	0.77396834
421.598	0.77206604
421.81	0.77057189
422.022	0.7691207
422.234	0.76689674
422.446	0.76369172
422.658	0.76197836
422.87	0.76207667
423.082	0.7609476
423.294	0.75939309
423.506	0.75823462
423.718	0.75577691
423.93	0.75307579
424.142	0.75096266
424.354	0.74751748
424.566	0.74532397
424.778	0.74371661
424.99	0.7418724
425.202	0.73952967
425.414	0.73880719
425.625	0.73869881
425.837	0.73559754
426.049	0.73471338
426.261	0.73220789
426.473	0.72921403
426.684	0.72801055
426.896	0.72690133
427.108	0.72358256
427.32	0.72380933
427.531	0.72087803
427.743	0.71920832
427.955	0.72006681
428.167	0.71722121
428.378	0.71431322
428.59	0.71251542
428.802	0.70992263
429.013	0.70763027
429.225	0.70487538
429.436	0.70105403
429.648	0.70028948
429.86	0.69919747
430.071	0.69798836
430.283	0.69626623
430.494	0.69359527
430.706	0.69186865
430.917	0.68927821
431.129	0.68654334
431.34	0.68316556
431.552	0.68057344
431.763	0.67743288
431.975	0.67680357
432.186	0.673396
432.398	0.67099124
432.609	0.66665966
432.821	0.66468204
433.032	0.66196964
433.243	0.65939696
433.455	0.65637989
433.666	0.65512151
433.877	0.65374036
434.089	0.65153806
434.3	0.64843319
434.511	0.64471461
434.723	0.64235678
434.934	0.63886069
435.145	0.63456622
435.356	0.63051764
435.568	0.62828225
435.779	0.62543914
435.99	0.62244267
436.201	0.61954432
436.412	0.61664858
436.624	0.61537702
436.835	0.61361761
437.046	0.61163333
437.257	0.60928137
437.468	0.60843835
437.679	0.60688798
437.89	0.6049813
438.101	0.60277744
438.312	0.60021018
438.523	0.59740009
438.734	0.59515105
438.945	0.59217089
439.156	0.58822329
439.367	0.58575999
439.578	0.58339627
439.789	0.57985336
440	0.57739984
440.211	0.57438621
440.422	0.57170235
440.633	0.57020101
440.844	0.56683648
441.055	0.5632453
441.266	0.56136084
441.477	0.55828377
441.687	0.55567413
441.898	0.55276412
442.109	0.54913859
442.32	0.54660335
442.531	0.54323701
442.741	0.53906042
442.952	0.53620032
443.163	0.53324508
443.374	0.53000655
443.584	0.52706634
443.795	0.52441664
444.006	0.52236881
444.216	0.52027318
444.427	0.51684977
444.638	0.51401519
444.848	0.51137901
445.059	0.50851876
445.27	0.50534299
445.48	0.50227349
445.691	0.49945489
445.901	0.49745588
446.112	0.49471899
446.323	0.49168882
446.533	0.48891466
446.744	0.48599116
446.954	0.48300085
447.165	0.48004655
447.375	0.47755038
447.586	0.47489231
447.796	0.47247098
448.006	0.46974067
448.217	0.46748285
448.427	0.46511266
448.638	0.46233112
448.848	0.4590769
449.058	0.45619744
449.269	0.45351421
449.479	0.450894
449.689	0.44807901
449.9	0.44533064
450.11	0.44268157
450.32	0.44063745
450.531	0.43776247
450.741	0.43481793
450.951	0.43232407
451.161	0.42941696
451.372	0.42671292
451.582	0.42502196
451.792	0.42189775
452.002	0.41942614
452.212	0.41680548
452.422	0.41430737
452.633	0.41185393
452.843	0.40961058
453.053	0.40597256
453.263	0.40368348
453.473	0.40109143
453.683	0.39902125
453.893	0.39618928
454.103	0.39389886
454.313	0.39123477
454.523	0.38901936
454.733	0.38652292
454.943	0.38462447
455.153	0.38235984
455.363	0.3800592
455.573	0.37773813
455.783	0.37547878
455.993	0.37303552
456.203	0.3709318
456.413	0.36853836
456.623	0.36596882
456.833	0.36420408
457.042	0.36178313
457.252	0.35956142
457.462	0.35743491
457.672	0.35537331
457.882	0.35304836
458.091	0.35086233
458.301	0.34825022
458.511	0.34610049
458.721	0.34386781
458.931	0.34180327
459.14	0.3395716
459.35	0.33768048
459.56	0.33570987
459.769	0.33397296
459.979	0.33196134
460.189	0.33010784
460.398	0.32797109
460.608	0.32620021
460.817	0.32416418
461.027	0.32220745
461.237	0.32017453
461.446	0.31830232
461.656	0.31658136
461.865	0.31475798
462.075	0.31278762
462.284	0.31109243
462.494	0.30906877
462.703	0.30691142
462.913	0.30514108
463.122	0.30316927
463.332	0.30140725
463.541	0.29978711
463.751	0.29796128
463.96	0.29641983
464.169	0.29498892
464.379	0.2934259
464.588	0.29182314
464.797	0.29020284
465.007	0.28852481
465.216	0.28699029
465.425	0.28570947
465.635	0.284327
465.844	0.28285983
466.053	0.28145023
466.263	0.28010793
466.472	0.27873244
466.681	0.27747026
466.89	0.27604859
467.099	0.2746639
467.309	0.27341917
467.518	0.27224307
467.727	0.27088741
467.936	0.26947656
468.145	0.26814852
468.354	0.26684233
468.563	0.26554685
468.772	0.26408862
468.982	0.26266372
469.191	0.2616073
469.4	0.26030401
469.609	0.25907281
469.818	0.25789055
470.027	0.25667371
470.236	0.25551554
470.445	0.25456
470.654	0.25315803
470.863	0.25218171
471.072	0.25120788
471.28	0.25007631
471.489	0.24914693
471.698	0.24828981
471.907	0.24727759
472.116	0.24652686
472.325	0.24559769
472.534	0.24467284
472.743	0.24375879
472.951	0.24306294
473.16	0.24220488
473.369	0.24132436
473.578	0.24051811
473.786	0.23974267
473.995	0.23900699
474.204	0.23850061
474.413	0.23761325
474.621	0.23688122
474.83	0.23631503
475.039	0.23570519
475.247	0.23507035
475.456	0.23441956
475.665	0.23364262
475.873	0.23295177
476.082	0.23212156
476.291	0.23137847
476.499	0.23075748
476.708	0.23012174
476.916	0.22949344
477.125	0.22891712
477.333	0.22840996
477.542	0.22804802
477.75	0.22748762
477.959	0.22699135
478.167	0.22661142
478.376	0.22609031
478.584	0.2255974
478.793	0.22513391
479.001	0.22464711
479.209	0.22420724
479.418	0.22379794
479.626	0.22330185
479.834	0.222873
480.043	0.22256796
480.251	0.22225591
480.459	0.22197782
480.668	0.22177291
480.876	0.22154712
481.084	0.22130182
481.293	0.22110832
481.501	0.22080312
481.709	0.22058141
481.917	0.22032859
482.125	0.22015742
482.334	0.21989242
482.542	0.21970277
482.75	0.21962436
482.958	0.21954442
483.166	0.21954139
483.374	0.21942931
483.583	0.21933435
483.791	0.21926156
483.999	0.21917021
484.207	0.21906565
484.415	0.21903965
484.623	0.2187806
484.831	0.21875317
485.039	0.21875594
485.247	0.21877844
485.455	0.21880936
485.663	0.21879886
485.871	0.21882778
486.079	0.21888634
486.287	0.21895833
486.495	0.21888471
486.702	0.21886383
486.91	0.2189117
487.118	0.21891856
487.326	0.21895526
487.534	0.219113
487.742	0.21927954
487.95	0.21947555
488.157	0.21960223
488.365	0.21979736
488.573	0.22010241
488.781	0.22043508
488.988	0.22066811
489.196	0.22088174
489.404	0.22112545
489.612	0.22149069
489.819	0.22180422
490.027	0.22204558
490.235	0.22219011
490.442	0.22251527
490.65	0.22270915
490.857	0.22318016
491.065	0.22348974
491.273	0.22389144
491.48	0.2242898
491.688	0.22470837
491.895	0.22516292
492.103	0.22566709
492.31	0.22599423
492.518	0.22635281
492.725	0.22674218
492.933	0.22719084
493.14	0.22760672
493.348	0.22796412
493.555	0.2284229
493.763	0.22882838
493.97	0.22936406
494.177	0.22983939
494.385	0.23029612
494.592	0.23085003
494.8	0.23132141
495.007	0.23195182
495.214	0.23247334
495.422	0.23303903
495.629	0.23357276
495.836	0.2341734
496.043	0.23473067
496.251	0.23542242
496.458	0.23587158
496.665	0.23646558
496.872	0.23701678
497.08	0.23759028
497.287	0.23814529
497.494	0.2388216
497.701	0.23943294
497.908	0.2401875
498.115	0.24083904
498.322	0.24151183
498.53	0.24216145
498.737	0.24284676
498.944	0.24343433
499.151	0.24403531
499.358	0.2446736
499.565	0.24533197
499.772	0.24608957
499.979	0.24692258
500.186	0.24774143
500.393	0.24850362
500.6	0.2492264
500.807	0.25000856
501.014	0.2508706
501.221	0.25164364
501.427	0.2524054
501.634	0.25320073
501.841	0.25405347
502.048	0.25491927
502.255	0.25564236
502.462	0.25639857
502.669	0.25717388
502.875	0.25795305
503.082	0.25873149
503.289	0.2593955
503.496	0.26020555
503.702	0.26103436
503.909	0.26196394
504.116	0.2629334
504.323	0.263835
504.529	0.26467987
504.736	0.2656697
504.943	0.26662308
505.149	0.26764204
505.356	0.26860062
505.563	0.26951931
505.769	0.27054969
505.976	0.27148676
506.182	0.27250505
506.389	0.27349833
506.595	0.27446137
506.802	0.27538674
507.008	0.27626712
507.215	0.27718786
507.421	0.27820387
507.628	0.27913964
507.834	0.28010291
508.041	0.28106701
508.247	0.28204027
508.454	0.28309698
508.66	0.28402791
508.866	0.28498331
509.073	0.2860882
509.279	0.28709614
509.486	0.28803458
509.692	0.28904235
509.898	0.29012023
510.105	0.2911939
510.311	0.29229296
510.517	0.29333571
510.723	0.29446412
510.93	0.2955104
511.136	0.29658118
511.342	0.29758356
511.548	0.29866138
511.754	0.29971839
511.961	0.30073985
512.167	0.30168628
512.373	0.30286663
512.579	0.3040117
512.785	0.30515158
512.991	0.30629633
513.197	0.30749886
513.404	0.30878987
513.61	0.31007395
513.816	0.31120458
514.022	0.31233079
514.228	0.31348578
514.434	0.31457119
514.64	0.31562702
514.846	0.31670456
515.052	0.31777664
515.258	0.31884345
515.464	0.32004418
515.669	0.32119747
515.875	0.32240383
516.081	0.32369445
516.287	0.32490592
516.493	0.32623664
516.699	0.32755926
516.905	0.3287363
517.111	0.32989632
517.316	0.33108054
517.522	0.33220723
517.728	0.33345152
517.934	0.33459628
518.139	0.3358478
518.345	0.3370732
518.551	0.33835775
518.757	0.33954096
518.962	0.3407903
519.168	0.34197522
519.374	0.3431328
519.579	0.34429714
519.785	0.34559443
519.991	0.34688883
520.196	0.34824912
520.402	0.34949051
520.607	0.35071412
520.813	0.35209331
521.018	0.35331146
521.224	0.35445302
521.429	0.35572415
521.635	0.35695888
521.84	0.35814796
522.046	0.35942741
522.251	0.36060847
522.457	0.36193854
522.662	0.36335091
522.868	0.36462996
523.073	0.36590292
523.279	0.36731182
523.484	0.36852243
523.689	0.36988148
523.895	0.3712592
524.1	0.3725757
524.305	0.37390593
524.511	0.37525152
524.716	0.37664292
524.921	0.37810444
525.126	0.37942519
525.332	0.3806992
525.537	0.38195331
525.742	0.38323212
525.947	0.38450016
526.153	0.3856785
526.358	0.38692143
526.563	0.38817092
526.768	0.38947854
526.973	0.39082645
527.178	0.39217655
527.383	0.39350626
527.588	0.39484667
527.794	0.39616649
527.999	0.39754527
528.204	0.39887021
528.409	0.40009912
528.614	0.40144016
528.819	0.40278142
529.024	0.40402429
529.229	0.40525517
529.434	0.40655121
529.639	0.40779178
529.843	0.4091365
530.048	0.41042733
530.253	0.41174468
530.458	0.41316936
530.663	0.41453775
530.868	0.41594016
531.073	0.41729744
531.278	0.4185648
531.482	0.41983018
531.687	0.4211301
531.892	0.42246573
532.097	0.42377348
532.302	0.42512189
532.506	0.42644657
532.711	0.42783218
532.916	0.42922177
533.12	0.43067051
533.325	0.43203381
533.53	0.43356517
533.734	0.43502139
533.939	0.43650073
534.144	0.43800197
534.348	0.43946533
534.553	0.44088244
534.757	0.442246
534.962	0.44350563
535.167	0.44485251
535.371	0.44608296
535.576	0.44741664
535.78	0.44868646
535.985	0.44996145
536.189	0.45126133
536.394	0.45263497
536.598	0.45390303
536.803	0.45544175
537.007	0.45676075
537.211	0.45815112
537.416	0.4594673
537.62	0.46082719
537.825	0.46213645
538.029	0.46355728
538.233	0.46472241
538.438	0.46607561
538.642	0.46742273
538.846	0.46890109
539.05	0.47022912
539.255	0.4715786
539.459	0.47293049
539.663	0.47436173
539.867	0.47573008
540.072	0.47708875
540.276	0.47839322
540.48	0.47990185
540.684	0.48131542
540.888	0.48279686
541.092	0.48409456
541.297	0.48545969
541.501	0.4868387
541.705	0.48822094
541.909	0.48949648
542.113	0.49073363
542.317	0.49194567
542.521	0.49332475
542.725	0.49461347
542.929	0.49584485
543.133	0.49704285
543.337	0.49841066
543.541	0.4998108
543.745	0.50099989
543.949	0.50227898
544.153	0.50352873
544.357	0.50479916
544.56	0.50618237
544.764	0.50744349
544.968	0.50869124
545.172	0.5099778
545.376	0.51138312
545.58	0.51279401
545.783	0.51421769
545.987	0.51544797
546.191	0.51674403
546.395	0.51806301
546.598	0.51953667
546.802	0.52086533
547.006	0.52221109
547.21	0.52336
547.413	0.52469359
547.617	0.52601184
547.821	0.52732532
548.024	0.52868204
548.228	0.52978873
548.431	0.53104377
548.635	0.53236971
548.839	0.53357242
